NAME	TITLE	SCORE	
LOC105374866	na	0.0	
LOC105374870	na	0.0	
LOC105374880	na	0.0	
LOC105374883	na	0.0	
LOC105374894	na	0.0	
LOC105374901	na	0.0	
LOC105374903	na	0.0	
LOC105374904	na	0.0	
LOC105374910	na	0.0	
LOC105374911	na	0.0	
LOC105374912	na	0.0	
LOC105374918	na	0.0	
LOC105374920	na	0.0	
LOC105374921	na	0.0	
LOC105374923	na	0.0	
LOC105374923_1	na	0.0	
LOC105374924	na	0.0	
LOC105374924_1	na	0.0	
LOC105374929	na	0.0	
LOC105374931	na	0.0	
LOC105374934	na	0.0	
LOC105374935	na	0.0	
LOC105374936	na	0.0	
LOC105374938	na	0.0	
LOC105374939	na	0.0	
LOC105374944	na	0.0	
LOC105374946	na	0.0	
LOC105374948	na	0.0	
LOC105374949	na	0.0	
LOC105374951	na	0.0	
LOC105374955	na	0.0	
LOC105374957	na	0.0	
LOC105374958	na	0.0	
LOC105374959	na	0.0	
LOC105374961	na	0.0	
LOC105374963	na	0.0	
LOC105374971	na	0.0	
LOC105374973	na	0.0	
LOC105374991	na	0.0	
LOC105374992	na	0.0	
LOC105374996	na	0.0	
LOC105374996_1	na	0.0	
LOC105374998	na	0.0	
LOC105375002	na	0.0	
LOC105375002_1	na	0.0	
LOC105375002_2	na	0.0	
LOC105375002_3	na	0.0	
LOC105375002_4	na	0.0	
LOC105375002_5	na	0.0	
LOC105375002_6	na	0.0	
LOC105375002_7	na	0.0	
LOC105375005	na	0.0	
LOC105375005_1	na	0.0	
LOC105375005_2	na	0.0	
LOC105375005_3	na	0.0	
LOC105375005_4	na	0.0	
LOC105375005_5	na	0.0	
LOC105375006	na	0.0	
LOC105375006_1	na	0.0	
LOC105375008	na	0.0	
LOC105375008_1	na	0.0	
LOC105375008_2	na	0.0	
LOC105375008_3	na	0.0	
LOC105375008_4	na	0.0	
LOC105375008_5	na	0.0	
LOC105375008_6	na	0.0	
LOC105375008_7	na	0.0	
LOC105375010	na	0.0	
LOC105375010_1	na	0.0	
LOC105375010_2	na	0.0	
LOC105375010_3	na	0.0	
LOC105375010_4	na	0.0	
LOC105375010_5	na	0.0	
LOC105375010_6	na	0.0	
LOC105375012	na	0.0	
LOC105375012_1	na	0.0	
LOC105375012_2	na	0.0	
LOC105375012_3	na	0.0	
LOC105375012_4	na	0.0	
LOC105375012_5	na	0.0	
LOC105375012_6	na	0.0	
LOC105375018	na	0.0	
LOC105375018_1	na	0.0	
LOC105375018_2	na	0.0	
LOC105375018_3	na	0.0	
LOC105375018_4	na	0.0	
LOC105375018_5	na	0.0	
LOC105375019	na	0.0	
LOC105375019_1	na	0.0	
LOC105375019_2	na	0.0	
LOC105375019_3	na	0.0	
LOC105375019_4	na	0.0	
LOC105375019_5	na	0.0	
LOC105375019_6	na	0.0	
LOC105375020	na	0.0	
LOC105375020_1	na	0.0	
LOC105375020_2	na	0.0	
LOC105375020_3	na	0.0	
LOC105375020_4	na	0.0	
LOC105375020_5	na	0.0	
LOC105375020_6	na	0.0	
LOC105375021	na	0.0	
LOC105375021_1	na	0.0	
LOC105375021_3	na	0.0	
LOC105375021_4	na	0.0	
LOC105375021_5	na	0.0	
LOC105375022	na	0.0	
LOC105375022_1	na	0.0	
LOC105375022_2	na	0.0	
LOC105375022_3	na	0.0	
LOC105375022_4	na	0.0	
LOC105375022_5	na	0.0	
LOC105375022_6	na	0.0	
LOC105375024	na	0.0	
LOC105375025	na	0.0	
LOC105375027	na	0.0	
LOC105375040	na	0.0	
LOC105375052	na	0.0	
LOC105375053	na	0.0	
LOC105375055	na	0.0	
LOC105375065	na	0.0	
LOC105375068	na	0.0	
LOC105375072	na	0.0	
LOC105375075	na	0.0	
LOC105375080	na	0.0	
LOC105375084	na	0.0	
LOC105375085	na	0.0	
LOC105375098	na	0.0	
LOC105375100	na	0.0	
LOC105375101	na	0.0	
LOC105375102	na	0.0	
LOC105375103	na	0.0	
LOC105375107	na	0.0	
LOC105375112	na	0.0	
LOC105375112_1	na	0.0	
LOC105375113	na	0.0	
LOC105375113_1	na	0.0	
LOC105375113_2	na	0.0	
LOC105375114	na	0.0	
LOC105375114_1	na	0.0	
LOC105375114_2	na	0.0	
LOC105375115	na	0.0	
LOC105375115_1	na	0.0	
LOC105375115_2	na	0.0	
LOC105375115_3	na	0.0	
LOC105375116	na	0.0	
LOC105375116_1	na	0.0	
LOC105375116_2	na	0.0	
LOC105375122	na	0.0	
LOC105375144	na	0.0	
LOC105375149	na	0.0	
LOC105375154	na	0.0	
LOC105375155	na	0.0	
LOC105375157	na	0.0	
LOC105375179	na	0.0	
LOC105375180	na	0.0	
LOC105375181	na	0.0	
LOC105375185	na	0.0	
LOC105375187	na	0.0	
LOC105375188	na	0.0	
LOC105375191	na	0.0	
LOC105375193	na	0.0	
LOC105375194	na	0.0	
LOC105375202	na	0.0	
LOC105375206	na	0.0	
LOC105375207	na	0.0	
LOC105375216	na	0.0	
LOC105375218	na	0.0	
LOC105375220	na	0.0	
LOC105375230	na	0.0	
LOC105375231	na	0.0	
LOC105375233	na	0.0	
LOC105375238	na	0.0	
LOC105375241	na	0.0	
LOC105375246	na	0.0	
LOC105375248	na	0.0	
LOC105375251	na	0.0	
LOC105375253	na	0.0	
LOC105375257	na	0.0	
LOC105375264	na	0.0	
LOC105375266	na	0.0	
LOC105375268	na	0.0	
LOC105375270	na	0.0	
LOC105375272	na	0.0	
LOC105375277	na	0.0	
LOC105375278	na	0.0	
LOC105375287	na	0.0	
LOC105375289	na	0.0	
LOC105375291	na	0.0	
LOC105375292	na	0.0	
LOC105375294	na	0.0	
LOC105375295	na	0.0	
LOC105375296	na	0.0	
LOC105375297	na	0.0	
LOC105375298	na	0.0	
LOC105375301	na	0.0	
LOC105375302	na	0.0	
LOC105375303	na	0.0	
LOC105375311	na	0.0	
LOC105375313	na	0.0	
LOC105375314	na	0.0	
LOC105375315	na	0.0	
LOC105375317	na	0.0	
LOC105375323	na	0.0	
LOC105375326	na	0.0	
LOC105375333	na	0.0	
LOC105375340	na	0.0	
LOC105375341	na	0.0	
LOC105375342	na	0.0	
LOC105375343	na	0.0	
LOC105375344	na	0.0	
LOC105375345	na	0.0	
LOC105375346	na	0.0	
LOC105375352	na	0.0	
LOC105375356	na	0.0	
LOC105375356_1	na	0.0	
LOC105375358	na	0.0	
LOC105375366	na	0.0	
LOC105375368	na	0.0	
LOC105375371	na	0.0	
LOC105375372	na	0.0	
LOC105375376	na	0.0	
LOC105375377	na	0.0	
LOC105375387	na	0.0	
LOC105375397	na	0.0	
LOC105375400	na	0.0	
LOC105375402	na	0.0	
LOC105375409	na	0.0	
LOC105375410	na	0.0	
LOC105375414	na	0.0	
LOC105375416	na	0.0	
LOC105375418	na	0.0	
LOC105375419	na	0.0	
LOC105375434_1	na	0.0	
LOC105375435	na	0.0	
LOC105375436	na	0.0	
LOC105375445	na	0.0	
LOC105375456	na	0.0	
LOC105375461	na	0.0	
LOC105375462	na	0.0	
LOC105375466	na	0.0	
LOC105375467	na	0.0	
LOC105375468	na	0.0	
LOC105375471	na	0.0	
LOC105375473	na	0.0	
LOC105375477	na	0.0	
LOC105375478	na	0.0	
LOC105375483	na	0.0	
LOC105375487	na	0.0	
LOC105375488	na	0.0	
LOC105375492	na	0.0	
LOC105375493	na	0.0	
LOC105375494	na	0.0	
LOC105375503	na	0.0	
LOC105375504	na	0.0	
LOC105375505	na	0.0	
LOC105375511	na	0.0	
LOC105375512	na	0.0	
LOC105375524	na	0.0	
LOC105375525	na	0.0	
LOC105375537	na	0.0	
LOC105375539	na	0.0	
LOC105375539_1	na	0.0	
LOC105375541	na	0.0	
LOC105375542	na	0.0	
LOC105375542_1	na	0.0	
LOC105375543	na	0.0	
LOC105375543_1	na	0.0	
LOC105375544	na	0.0	
LOC105375544_1	na	0.0	
LOC105375546	na	0.0	
LOC105375547	na	0.0	
LOC105375547_1	na	0.0	
LOC105375548	na	0.0	
LOC105375548_1	na	0.0	
LOC105375549	na	0.0	
LOC105375552	na	0.0	
LOC105375553	na	0.0	
LOC105375554	na	0.0	
LOC105375556	na	0.0	
LOC105375557	na	0.0	
LOC105375559	na	0.0	
LOC105375570	na	0.0	
LOC105375571	na	0.0	
LOC105375579	na	0.0	
LOC105375580	na	0.0	
LOC105375581	na	0.0	
LOC105375582	na	0.0	
LOC105375584	na	0.0	
LOC105375592	na	0.0	
LOC105375593	na	0.0	
LOC105375594	na	0.0	
LOC105375597	na	0.0	
LOC105375601	na	0.0	
LOC105375602	na	0.0	
LOC105375603	na	0.0	
LOC105375607	na	0.0	
LOC105375613	na	0.0	
LOC105375623	na	0.0	
LOC105375626	na	0.0	
LOC105375629	na	0.0	
LOC105375637	na	0.0	
LOC105375638	na	0.0	
LOC105375639	na	0.0	
LOC105375642	na	0.0	
LOC105375646	na	0.0	
LOC105375647	na	0.0	
LOC105375648	na	0.0	
LOC105375653	na	0.0	
LOC105375657	na	0.0	
LOC105375671	na	0.0	
LOC105375688	na	0.0	
LOC105375689	na	0.0	
LOC105375693	na	0.0	
LOC105375694	na	0.0	
LOC105375695	na	0.0	
LOC105375696	na	0.0	
LOC105375701	na	0.0	
LOC105375703	na	0.0	
LOC105375705	na	0.0	
LOC105375707	na	0.0	
LOC105375709	na	0.0	
LOC105375710	na	0.0	
LOC105375712	na	0.0	
LOC105375715	na	0.0	
LOC105375717	na	0.0	
LOC105375725	na	0.0	
LOC105375738	na	0.0	
LOC105375739	na	0.0	
LOC105375742	na	0.0	
LOC105375743	na	0.0	
LOC105375747	na	0.0	
LOC105375748	na	0.0	
LOC105375750	na	0.0	
LOC105375758	na	0.0	
LOC105375759	na	0.0	
LOC105375761	na	0.0	
LOC105375762	na	0.0	
LOC105375763	na	0.0	
LOC105375765	na	0.0	
LOC105375767	na	0.0	
LOC105375773	na	0.0	
LOC105375775	na	0.0	
LOC105375776	na	0.0	
LOC105375783	na	0.0	
LOC105375784	na	0.0	
LOC105375789	na	0.0	
LOC105375790	na	0.0	
LOC105375790_1	na	0.0	
LOC105375791	na	0.0	
LOC105375792	na	0.0	
LOC105375795	na	0.0	
LOC105375795_1	na	0.0	
LOC105375799	na	0.0	
LOC105375800	na	0.0	
LOC105375800_1	na	0.0	
LOC105375809	na	0.0	
LOC105375811	na	0.0	
LOC105375812	na	0.0	
LOC105375813	na	0.0	
LOC105375820	na	0.0	
LOC105375828	na	0.0	
LOC105375830	na	0.0	
LOC105375831	na	0.0	
LOC105375836	na	0.0	
LOC105375842	na	0.0	
LOC105375845	na	0.0	
LOC105375849	na	0.0	
LOC105375850	na	0.0	
LOC105375851	na	0.0	
LOC105375852	na	0.0	
LOC105375858	na	0.0	
LOC105375859	na	0.0	
LOC105375860	na	0.0	
LOC105375861	na	0.0	
LOC105375863	na	0.0	
LOC105375870	na	0.0	
LOC105375873	na	0.0	
LOC105375874	na	0.0	
LOC105375875	na	0.0	
LOC105375876	na	0.0	
LOC105375877	na	0.0	
LOC105375878	na	0.0	
LOC105375880	na	0.0	
LOC105375881	na	0.0	
LOC105375888	na	0.0	
LOC105375890	na	0.0	
LOC105375892	na	0.0	
LOC105375894	na	0.0	
LOC105375896	na	0.0	
LOC105375897	na	0.0	
LOC105375899	na	0.0	
LOC105375901	na	0.0	
LOC105375903	na	0.0	
LOC105375904	na	0.0	
LOC105375905	na	0.0	
LOC105375909	na	0.0	
LOC105375916	na	0.0	
LOC105375920	na	0.0	
LOC105375922	na	0.0	
LOC105375926	na	0.0	
LOC105375930	na	0.0	
LOC105375932	na	0.0	
LOC105375936	na	0.0	
LOC105375937	na	0.0	
LOC105375938	na	0.0	
LOC105375942	na	0.0	
LOC105375943	na	0.0	
LOC105375951	na	0.0	
LOC105375952	na	0.0	
LOC105375955	na	0.0	
LOC105375956	na	0.0	
LOC105375957	na	0.0	
LOC105375959	na	0.0	
LOC105375962	na	0.0	
LOC105375964	na	0.0	
LOC105375970	na	0.0	
LOC105375971	na	0.0	
LOC105375972	na	0.0	
LOC105375974	na	0.0	
LOC105375975	na	0.0	
LOC105375976	na	0.0	
LOC105375977	na	0.0	
LOC105375979	na	0.0	
LOC105375983	na	0.0	
LOC105375985	na	0.0	
LOC105375988	na	0.0	
LOC105375989	na	0.0	
LOC105375992	na	0.0	
LOC105375993	na	0.0	
LOC105375994	na	0.0	
LOC105375996	na	0.0	
LOC105375997	na	0.0	
LOC105375999	na	0.0	
LOC105376002	na	0.0	
LOC105376005	na	0.0	
LOC105376015	na	0.0	
LOC105376016	na	0.0	
LOC105376017	na	0.0	
LOC105376040	na	0.0	
LOC105376043	na	0.0	
LOC105376044	na	0.0	
LOC105376045	na	0.0	
LOC105376046	na	0.0	
LOC105376050	na	0.0	
LOC105376063	na	0.0	
LOC105376065	na	0.0	
LOC105376071	na	0.0	
LOC105376074	na	0.0	
LOC105376081	na	0.0	
LOC105376082	na	0.0	
LOC105376085	na	0.0	
LOC105376086	na	0.0	
LOC105376087	na	0.0	
LOC105376088	na	0.0	
LOC105376091	na	0.0	
LOC105376096	na	0.0	
LOC105376097	na	0.0	
LOC105376100	na	0.0	
LOC105376101	na	0.0	
LOC105376108	na	0.0	
LOC105376116	na	0.0	
LOC105376118	na	0.0	
LOC105376119	na	0.0	
LOC105376123	na	0.0	
LOC105376135	na	0.0	
LOC105376136	na	0.0	
LOC105376142	na	0.0	
LOC105376144	na	0.0	
LOC105376147	na	0.0	
LOC105376148	na	0.0	
LOC105376154	na	0.0	
LOC105376157	na	0.0	
LOC105376168	na	0.0	
LOC105376174	na	0.0	
LOC105376176	na	0.0	
LOC105376179	na	0.0	
LOC105376180	na	0.0	
LOC105376181	na	0.0	
LOC105376182	na	0.0	
LOC105376182_1	na	0.0	
LOC105376183	na	0.0	
LOC105376183_1	na	0.0	
LOC105376191	na	0.0	
LOC105376192	na	0.0	
LOC105376193	na	0.0	
LOC105376194	na	0.0	
LOC105376195	na	0.0	
LOC105376197	na	0.0	
LOC105376208	na	0.0	
LOC105376211	na	0.0	
LOC105376212	na	0.0	
LOC105376213	na	0.0	
LOC105376229	na	0.0	
LOC105376231	na	0.0	
LOC105376241	na	0.0	
LOC105376247	na	0.0	
LOC105376248	na	0.0	
LOC105376249	na	0.0	
LOC105376250	na	0.0	
LOC105376257	na	0.0	
LOC105376265	na	0.0	
LOC105376267	na	0.0	
LOC105376270	na	0.0	
LOC105376273	na	0.0	
LOC105376275	na	0.0	
LOC105376276	na	0.0	
LOC105376297	na	0.0	
LOC105376300	na	0.0	
LOC105376302	na	0.0	
LOC105376304	na	0.0	
LOC105376316	na	0.0	
LOC105376317	na	0.0	
LOC105376318	na	0.0	
LOC105376322	na	0.0	
LOC105376327	na	0.0	
LOC105376331	na	0.0	
LOC105376332	na	0.0	
LOC105376342	na	0.0	
LOC105376345	na	0.0	
LOC105376346	na	0.0	
LOC105376349	na	0.0	
LOC105376350	na	0.0	
LOC105376353	na	0.0	
LOC105376356	na	0.0	
LOC105376368	na	0.0	
LOC105376370	na	0.0	
LOC105376371	na	0.0	
LOC105376372	na	0.0	
LOC105376373	na	0.0	
LOC105376374	na	0.0	
LOC105376394	na	0.0	
LOC105376395	na	0.0	
LOC105376396	na	0.0	
LOC105376397	na	0.0	
LOC105376398	na	0.0	
LOC105376399	na	0.0	
LOC105376400	na	0.0	
LOC105376409	na	0.0	
LOC105376415	na	0.0	
LOC105376416	na	0.0	
LOC105376419	na	0.0	
LOC105376421	na	0.0	
LOC105376422	na	0.0	
LOC105376425	na	0.0	
LOC105376428	na	0.0	
LOC105376429	na	0.0	
LOC105376435	na	0.0	
LOC105376437	na	0.0	
LOC105376442	na	0.0	
LOC105376445	na	0.0	
LOC105376449	na	0.0	
LOC105376450	na	0.0	
LOC105376453	na	0.0	
LOC105376454	na	0.0	
LOC105376456	na	0.0	
LOC105376460	na	0.0	
LOC105376461	na	0.0	
LOC105376472	na	0.0	
LOC105376485	na	0.0	
LOC105376489	na	0.0	
LOC105376496	na	0.0	
LOC105376497	na	0.0	
LOC105376500	na	0.0	
LOC105376507	na	0.0	
LOC105376514	na	0.0	
LOC105376520	na	0.0	
LOC105376533	na	0.0	
LOC105376536	na	0.0	
LOC105376547	na	0.0	
LOC105376556	na	0.0	
LOC105376558	na	0.0	
LOC105376572	na	0.0	
LOC105376576	na	0.0	
LOC105376577	na	0.0	
LOC105376578	na	0.0	
LOC105376584	na	0.0	
LOC105376585	na	0.0	
LOC105376586	na	0.0	
LOC105376588	na	0.0	
LOC105376589	na	0.0	
LOC105376595	na	0.0	
LOC105376598	na	0.0	
LOC105376604	na	0.0	
LOC105376613	na	0.0	
LOC105376621	na	0.0	
LOC105376622	na	0.0	
LOC105376631	na	0.0	
LOC105376635	na	0.0	
LOC105376636	na	0.0	
LOC105376637	na	0.0	
LOC105376639	na	0.0	
LOC105376641	na	0.0	
LOC105376642	na	0.0	
LOC105376644	na	0.0	
LOC105376645	na	0.0	
LOC105376646	na	0.0	
LOC105376650	na	0.0	
LOC105376654	na	0.0	
LOC105376655	na	0.0	
LOC105376656	na	0.0	
LOC105376682	na	0.0	
LOC105376686	na	0.0	
LOC105376687	na	0.0	
LOC105376691	na	0.0	
LOC105376692	na	0.0	
LOC105376698	na	0.0	
LOC105376704	na	0.0	
LOC105376704_1	na	0.0	
LOC105376704_2	na	0.0	
LOC105376707	na	0.0	
LOC105376707_1	na	0.0	
LOC105376707_2	na	0.0	
LOC105376709	na	0.0	
LOC105376709_1	na	0.0	
LOC105376710	na	0.0	
LOC105376712	na	0.0	
LOC105376713	na	0.0	
LOC105376718	na	0.0	
LOC105376724	na	0.0	
LOC105376725	na	0.0	
LOC105376730	na	0.0	
LOC105376731	na	0.0	
LOC105376733	na	0.0	
LOC105376735	na	0.0	
LOC105376738	na	0.0	
LOC105376739	na	0.0	
LOC105376740	na	0.0	
LOC105376747	na	0.0	
LOC105376749	na	0.0	
LOC105376751	na	0.0	
LOC105376753	na	0.0	
LOC105376756	na	0.0	
LOC105376767	na	0.0	
LOC105376772	na	0.0	
LOC105376774	na	0.0	
LOC105376775	na	0.0	
LOC105376778	na	0.0	
LOC105376781	na	0.0	
LOC105376787	na	0.0	
LOC105376789	na	0.0	
LOC105376799	na	0.0	
LOC105376808	na	0.0	
LOC105376809	na	0.0	
LOC105376812	na	0.0	
LOC105376817	na	0.0	
LOC105376818	na	0.0	
LOC105376823	na	0.0	
LOC105376826	na	0.0	
LOC105376828	na	0.0	
LOC105376830	na	0.0	
LOC105376832	na	0.0	
LOC105376836	na	0.0	
LOC105376839	na	0.0	
LOC105376839_1	na	0.0	
LOC105376856	na	0.0	
LOC105376859	na	0.0	
LOC105376859_1	na	0.0	
LOC105376864	na	0.0	
LOC105376872	na	0.0	
LOC105376872_1	na	0.0	
LOC105376873	na	0.0	
LOC105376875	na	0.0	
LOC105376876	na	0.0	
LOC105376882	na	0.0	
LOC105376885	na	0.0	
LOC105376886	na	0.0	
LOC105376890	na	0.0	
LOC105376899	na	0.0	
LOC105376901	na	0.0	
LOC105376910	na	0.0	
LOC105376912	na	0.0	
LOC105376914	na	0.0	
LOC105376924	na	0.0	
LOC105376936	na	0.0	
LOC105376938	na	0.0	
LOC105376939	na	0.0	
LOC105376940	na	0.0	
LOC105376942	na	0.0	
LOC105376949	na	0.0	
LOC105376978	na	0.0	
LOC105376980	na	0.0	
LOC105376985	na	0.0	
LOC105376988	na	0.0	
LOC105376989	na	0.0	
LOC105376996	na	0.0	
LOC105377001	na	0.0	
LOC105377002	na	0.0	
LOC105377003	na	0.0	
LOC105377004	na	0.0	
LOC105377005	na	0.0	
LOC105377008	na	0.0	
LOC105377009	na	0.0	
LOC105377017	na	0.0	
LOC105377018	na	0.0	
LOC105377019	na	0.0	
LOC105377024	na	0.0	
LOC105377034	na	0.0	
LOC105377045	na	0.0	
LOC105377048	na	0.0	
LOC105377051	na	0.0	
LOC105377052	na	0.0	
LOC105377055	na	0.0	
LOC105377056	na	0.0	
LOC105377056_1	na	0.0	
LOC105377061	na	0.0	
LOC105377062	na	0.0	
LOC105377073	na	0.0	
LOC105377074	na	0.0	
LOC105377082	na	0.0	
LOC105377083	na	0.0	
LOC105377088	na	0.0	
LOC105377091	na	0.0	
LOC105377097	na	0.0	
LOC105377099	na	0.0	
LOC105377101	na	0.0	
LOC105377103	na	0.0	
LOC105377109	na	0.0	
LOC105377114	na	0.0	
LOC105377119	na	0.0	
LOC105377121	na	0.0	
LOC105377125	na	0.0	
LOC105377127	na	0.0	
LOC105377128	na	0.0	
LOC105377128_1	na	0.0	
LOC105377137	na	0.0	
LOC105377139	na	0.0	
LOC105377141	na	0.0	
LOC105377142	na	0.0	
LOC105377143	na	0.0	
LOC105377146	na	0.0	
LOC105377152	na	0.0	
LOC105377155	na	0.0	
LOC105377156	na	0.0	
LOC105377157	na	0.0	
LOC105377159	na	0.0	
LOC105377160	na	0.0	
LOC105377160_1	na	0.0	
LOC105377161	na	0.0	
LOC105377161_1	na	0.0	
LOC105377162	na	0.0	
LOC105377162_1	na	0.0	
LOC105377164	na	0.0	
LOC105377168	na	0.0	
LOC105377171	na	0.0	
LOC105377173	na	0.0	
LOC105377176	na	0.0	
LOC105377181	na	0.0	
LOC105377186	na	0.0	
LOC105377187	na	0.0	
LOC105377190	na	0.0	
LOC105377191	na	0.0	
LOC105377193	na	0.0	
LOC105377193_1	na	0.0	
LOC105377202	na	0.0	
LOC105377203	na	0.0	
LOC105377209	na	0.0	
LOC105377211	na	0.0	
LOC105377213	na	0.0	
LOC105377217	na	0.0	
LOC105377218	na	0.0	
LOC105377219	na	0.0	
LOC105377220	na	0.0	
LOC105377229	na	0.0	
LOC105377230	na	0.0	
LOC105377231	na	0.0	
LOC105377232	na	0.0	
LOC105377234	na	0.0	
LOC105377235	na	0.0	
LOC105377236	na	0.0	
LOC105377236_1	na	0.0	
LOC105377237	na	0.0	
LOC105377238	na	0.0	
LOC105377239	na	0.0	
LOC105377241	na	0.0	
LOC105377242	na	0.0	
LOC105377246	na	0.0	
LOC105377254	na	0.0	
LOC105377255	na	0.0	
LOC105377258	na	0.0	
LOC105377259	na	0.0	
LOC105377260	na	0.0	
LOC105377260_1	na	0.0	
LOC105377261_1	na	0.0	
LOC105377262	na	0.0	
LOC105377269	na	0.0	
LOC105377269_1	na	0.0	
LOC105377270	na	0.0	
LOC105377270_1	na	0.0	
LOC105377273	na	0.0	
LOC105377278	na	0.0	
LOC105377280	na	0.0	
LOC105377282	na	0.0	
LOC105377284	na	0.0	
LOC105377285	na	0.0	
LOC105377300	na	0.0	
LOC105377306	na	0.0	
LOC105377313	na	0.0	
LOC105377315	na	0.0	
LOC105377326	na	0.0	
LOC105377337	na	0.0	
LOC105377340	na	0.0	
LOC105377342	na	0.0	
LOC105377343	na	0.0	
LOC105377345	na	0.0	
LOC105377350	na	0.0	
LOC105377351	na	0.0	
LOC105377357	na	0.0	
LOC105377362	na	0.0	
LOC105377364	na	0.0	
LOC105377365	na	0.0	
LOC105377366	na	0.0	
LOC105377367	na	0.0	
LOC105377370	na	0.0	
LOC105377376	na	0.0	
LOC105377382	na	0.0	
LOC105377383	na	0.0	
LOC105377384	na	0.0	
LOC105377385	na	0.0	
LOC105377387	na	0.0	
LOC105377393	na	0.0	
LOC105377394	na	0.0	
LOC105377396	na	0.0	
LOC105377397	na	0.0	
LOC105377400	na	0.0	
LOC105377401	na	0.0	
LOC105377402	na	0.0	
LOC105377404	na	0.0	
LOC105377407	na	0.0	
LOC105377408	na	0.0	
LOC105377410	na	0.0	
LOC105377411	na	0.0	
LOC105377412	na	0.0	
LOC105377414	na	0.0	
LOC105377416	na	0.0	
LOC105377417	na	0.0	
LOC105377418	na	0.0	
LOC105377423	na	0.0	
LOC105377425	na	0.0	
LOC105377431	na	0.0	
LOC105377432	na	0.0	
LOC105377437	na	0.0	
LOC105377438	na	0.0	
LOC105377442	na	0.0	
LOC105377444	na	0.0	
LOC105377447	na	0.0	
LOC105377448	na	0.0	
LOC105377457	na	0.0	
LOC105377458	na	0.0	
TRA-AGC1-1_2	na	0.0	
TRA-AGC1-1_3	na	0.0	
TRA-AGC1-1_4	na	0.0	
TRA-AGC1-1_5	na	0.0	
TRA-AGC1-1_6	na	0.0	
TRA-AGC1-1_7	na	0.0	
TRA-AGC2-1	na	0.0	
TRA-AGC2-1_1	na	0.0	
TRA-AGC2-1_2	na	0.0	
TRA-AGC2-1_3	na	0.0	
TRA-AGC2-1_4	na	0.0	
TRA-AGC2-1_5	na	0.0	
TRA-AGC2-1_6	na	0.0	
TRA-AGC2-1_7	na	0.0	
TRA-AGC2-2	na	0.0	
TRA-AGC2-2_1	na	0.0	
TRA-AGC2-2_2	na	0.0	
TRA-AGC2-2_3	na	0.0	
TRA-AGC2-2_4	na	0.0	
TRA-AGC2-2_5	na	0.0	
TRA-AGC2-2_6	na	0.0	
TRA-AGC2-2_7	na	0.0	
TRA-AGC3-1	na	0.0	
TRA-AGC3-1_1	na	0.0	
TRA-AGC4-1	na	0.0	
TRA-AGC4-1_1	na	0.0	
TRA-AGC7-1	na	0.0	
TRA-AGC7-1_1	na	0.0	
TRA-AGC7-1_2	na	0.0	
TRA-CGC1-1	na	0.0	
TRA-CGC2-1	na	0.0	
TRA-CGC2-1_1	na	0.0	
TRA-CGC3-1	na	0.0	
TRA-CGC4-1	na	0.0	
TRA-CGC4-1_1	na	0.0	
TRA-CGC4-1_2	na	0.0	
TRA-CGC5-1	na	0.0	
TRA-CGC5-1_1	na	0.0	
TRA-CGC5-1_2	na	0.0	
TRA-TGC1-1	na	0.0	
TRA-TGC1-1_1	na	0.0	
TRA-TGC1-1_2	na	0.0	
TRA-TGC1-1_3	na	0.0	
TRA-TGC1-1_4	na	0.0	
TRA-TGC1-1_5	na	0.0	
TRA-TGC1-1_6	na	0.0	
TRA-TGC1-1_7	na	0.0	
TRA-TGC2-1	na	0.0	
TRA-TGC2-1_1	na	0.0	
TRA-TGC3-1	na	0.0	
TRA-TGC3-2	na	0.0	
TRA-TGC4-1	na	0.0	
TRA-TGC5-1	na	0.0	
TRA-TGC5-1_1	na	0.0	
TRA-TGC5-1_2	na	0.0	
TRA-TGC5-1_3	na	0.0	
TRA-TGC5-1_4	na	0.0	
TRA-TGC5-1_5	na	0.0	
TRA-TGC5-1_6	na	0.0	
TRA-TGC5-1_7	na	0.0	
TRA-TGC6-1	na	0.0	
TRA-TGC6-1_1	na	0.0	
TRA-TGC6-1_2	na	0.0	
TRA-TGC6-1_3	na	0.0	
TRA-TGC6-1_4	na	0.0	
TRA-TGC6-1_5	na	0.0	
TRA-TGC6-1_6	na	0.0	
TRA-TGC6-1_7	na	0.0	
TRA-TGC7-1	na	0.0	
TRA-TGC7-1_1	na	0.0	
TRAJ1	na	0.0	
TRAJ12	na	0.0	
TRAJ13	na	0.0	
TRAJ14	na	0.0	
TRAJ15	na	0.0	
TRAJ17	na	0.0	
TRAJ19	na	0.0	
TRAJ21	na	0.0	
TRAJ23	na	0.0	
TRAJ24	na	0.0	
TRAJ25	na	0.0	
TRAJ27	na	0.0	
TRAJ28	na	0.0	
TRAJ29	na	0.0	
TRAJ30	na	0.0	
TRAJ32	na	0.0	
TRAJ36	na	0.0	
TRAJ37	na	0.0	
TRAJ38	na	0.0	
TRAJ4	na	0.0	
TRAJ41	na	0.0	
TRAJ43	na	0.0	
TRAJ44	na	0.0	
TRAJ46	na	0.0	
TRAJ47	na	0.0	
TRAJ5	na	0.0	
TRAJ50	na	0.0	
TRAJ51	na	0.0	
TRAJ52	na	0.0	
TRAJ55	na	0.0	
TRAJ56	na	0.0	
TRAJ57	na	0.0	
TRAJ58	na	0.0	
TRAJ59	na	0.0	
TRAJ6	na	0.0	
TRAJ60	na	0.0	
TRAJ61	na	0.0	
